Source,Target,VID.i,VID.s,cri_comp,icl.i,ich.i,icm.i,scl.i,sch.i,scm.i,icl.s,ich.s,icm.s,scl.s,sch.s,scm.s,anb_name,anb_nuts,ca_bids,ca_cpv,ca_criteria_count,ca_eufund,ca_nuts,ca_scntr_sc,ca_title,cft_duration,cm_mod,w_consortium,w_name,w_nuts,country,ca_date,ca_year,ca_contract_value,nocft,ca_procedure,ca_criterion,anb_type,anb_sector,anb_empl_cat,cpv_div
HU12006003,HU12371260,16,603,0.5006511,0,3,0,0,2,3,0,2,0,0,0,1,F?városi Ingatlankezel? M?szaki Vállalkozói Zártkö,HU101,1,71410000-5,1,0,HU101,0,Budapest Új Városfejlesztési Koncepció elkészítésében való közrem?ködés közbeszerzési eljárásban tájékoztató az eljárás eredményér?l.,157,no contrac,0,URBAN-LIS STÚDIÓ Településrendezési és Építészeti,HU101,hungary,19-Sep-11,2011,829.55,no call for tenders published,open,lowest price,other/private ,other,missing,architectural
HU729611,HU18677375,229,889,0.5309572,0,0,0,0,0,0,0,0,0,0,0,0,Tata Város Önkormányzata,HU212,1,71322000-1,1,1,HU212,1,Tatai angolpark rehabilitációja - kiviteli tervdokumentáció,NA,contract m,0,TÁPIOGYÖRGYEI ASZTALITENISZ SPORTKLUB,HU101,hungary,21-Dec-09,2009,83440.68,no call for tenders published,open,lowest price,regional/local ,general public services,100<x<=500,architectural
HU730644,HU11252469,245,506,0.6879376,0,0,0,0,0,1,0,0,5,2,0,3,Monor Város Önkormányzata,HU102,1,71320000-7,1,1,HU322,1,Tervezési szerz?dés,,,,,,,,,,,,,,,,
HU725361,HU10457726,168,388,0.5000542,0,0,0,6,0,4,0,0,0,0,0,0,Békéscsaba Megyei Jogú Város Önkormányzata,HU332,1,71240000-2,2,0,HU332,0,Eredményr?l szóló tájékoztató Békéscsaba közigazgatási területén csapadékvíz elvezetés tervezése,NA,contract m,0,DUPLEX ÉPITÖ ÉS FÖLDMÉRÖ MÉRNÖKI KFT,HU332,hungary,3-Oct-11,2011,842.5,no call for tenders published,open,price plus quality,regional/local ,general public services,100<x<=500,architectural
HU730930,HU15000354,250,861,0.539955,0,0,0,0,1,0,0,0,0,0,1,0,Halásztelek Város Önkormányzata,HU102,1,71356400-2,1,1,HU 10,0,Halásztelek,,,,,,,,,,,,,,,,
HU329772,HU15000011,90,805,0.5728538,0,0,0,0,0,1,0,0,1,0,0,1,Kaposvári Egyetem,HU232,1,71220000-6,1,0,HU232,NA,Tájékoztató az eljárás eredményér?l - Kaposvár Tenderterv,NA,no contrac,0,”TUS” Építész Tervez? Kft.,HU101,hungary,26-Nov-12,2012,84486.5,no call for tenders published,negotiation,lowest price,other/private ,education,500<x,architectural
HU730677,HU29403880,246,957,0.5010746,0,0,0,0,0,0,0,0,0,0,0,0,Üll? Város Önkormányzata,HU102,1,71000000-8,1,0,HU102,0,Üll?,,,,,,,,,,,,,,,,
HU724540,HU15000217,155,835,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Kecskemét Megyei Jogú Város Önkormányzata,HU331,1,71356100-9,1,1,HU331,0,müszaki ellen?r 2009. 4.negyedéves tájékoztató,NA,no contrac,1,KECSKEMÉT MÉRNÖK KONZORCIUM KÉPVISELETÉBEN: UTIBER KÖ,HU101,hungary,10-May-10,2010,876.04,no call for tenders published,open,lowest price,regional/local ,missing,100<x<=500,architectural
HU724540,HU15000217,155,835,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Kecskemét Megyei Jogú Város Önkormányzata,HU331,1,71356100-9,1,1,HU331,0,müszaki ellen?r 2009. 4.negyedéves tájékoztató,NA,no contrac,1,KECSKEMÉT MÉRNÖK KONZORCIUM KÉPVISELETÉBEN: UTIBER KÖ,HU101,hungary,10-May-10,2010,876.04,no call for tenders published,open,lowest price,regional/local ,missing,100<x<=500,architectural
HU325774,HU12704914,82,634,0.4669114,0,3,0,0,1,0,0,2,0,0,0,0,Balaton-Felvidéki Nemzeti Park Igazgatóság,HU213,1,71241000-9,1,1,HU213,NA,Él?helyvédelem,,,,,,,,,,,,,,,,
HU724540,HU15000217,155,835,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Kecskemét Megyei Jogú Város Önkormányzata,HU331,1,71356100-9,1,0,HU331,0,m?szaki ellen?r 2010 2 negyedév,NA,no contrac,1,KECSKEMÉT MÉRNÖK KONZORCIUM KÉPVISELETÉBEN: UTIBER KÖ,HU101,hungary,15-Oct-10,2010,883.3,no call for tenders published,open,lowest price,regional/local ,missing,100<x<=500,architectural
HU731322,HU12879744,261,653,0.4527998,0,0,0,0,0,0,0,0,0,0,0,0,Somogy Megyei Önkormányzat,HU232,1,71000000-8,32,1,HU232,NA,Magas- és mélyépítéshez kapcsolódó m?szaki tervezés és tanácsadás.,21,no contrac,0,EVISION 2002 ÉPÍT?IPARI BERUHÁZÓ KORLÁTOLT FELEL?SSÉG,HU232,hungary,8-Mar-10,2010,8957.52,call for tender published,invitation,price plus quality,regional/local ,general public services,100<x<=500,architectural
HU12006003,HU12371260,16,603,0.5007063,0,3,0,0,2,3,0,2,0,0,0,1,F?városi Ingatlankezel? M?szaki Vállalkozói Zártkö,HU101,1,71410000-5,1,0,HU101,0,Budapest Új Városfejlesztési Koncepció elkészítésében való közrem?ködés közbeszerzési eljárásban tájékoztató az eljárás eredményér?l.,157,no contrac,0,URBAN-LIS STÚDIÓ Településrendezési és Építészeti,HU101,hungary,19-Sep-11,2011,900.15,no call for tenders published,open,lowest price,other/private ,other,missing,architectural
HU300146,HU10679562,56,431,0.526048,0,0,0,0,2,0,0,0,0,0,2,0,Legf?bb Ügyészség,HU101,1,71245000-7,1,0,HU101,0,A Budapest VIII.,,,,,,,,,,,,,,,,
HU309765,HU13629229,71,723,0.5015966,10,1,10,0,2,1,0,1,5,0,0,0,Országos Onkológiai Intézet,HU101,1,71210000-3,1,1,HU101,1,Tájékoztató - KMOP-4.3.1/C-2009-0001 számú pályázathoz m?szaki-szakmai szakért? kiválasztása,NA,contract m,0,C.S.T. - KOMPLEX Mérnöki Szolgáltató és Vállalkozó K,HU101,hungary,3-Jun-11,2011,92812.5,no call for tenders published,open,lowest price,national ,healthcare,500<x,architectural
HU728021,HU13483546,208,707,0.504179,0,0,0,0,0,0,0,0,0,0,0,0,Kapuvár Városi Önkormányzat,HU221,1,71245000-7,1,1,HU221,1,Tájékoztató az eljárás eredményér?l Kapuvár Város Önkormányzata Inkubátorház kiviteli terveinek elkészítésére.,51,no contrac,0,SZ-LINEA Mérnökiroda Épít?ipari,,,,,,,,,,,,
HU724429,HU10569731,154,408,0.5198944,0,0,0,0,2,0,0,4,1,0,17,0,Kalocsa Város Önkormányzata,HU331,1,71245000-7,1,0,HU331,1,Gimnázium épületének komplex akadálymentesítése kivitelezési tervek - tájer,NA,no contrac,0,Középülettervez? Zártkör?en m?köd? Részvénytársas�,HU101,hungary,23-Dec-09,2009,9531.25,no call for tenders published,other/framework,lowest price,regional/local ,general public services,100<x<=500,architectural
HU726906,HU13210429,189,683,0.4379543,0,0,0,0,0,0,0,0,0,0,0,0,Hódmez?vásárhely Megyei Jogú Város Önkormányzat,HU333,1,71240000-2,1,1,HU333,NA,A Szabadság tér Szociális Városrehabilitációja Hódmez?vásárhelyen c. projekthez kapcsolódó kiviteli tervek készítése,NA,no contrac,0,HAUSKOMFORT Szerel?ipari és F?vállalkozó Korlátolt Fele,HU333,hungary,4-Jul-12,2012,9688.14,no call for tenders published,negotiation,lowest price,regional/local ,general public services,500<x,architectural
HU728043,HU10259470,210,349,0.5445012,0,0,0,0,1,0,0,2,2,0,1,2,Sopron Megyei Jogú Város Önkormányzata,HU221,1,71220000-6,1,NA,HU221,1,Sopron - T?ztorony Turisztikai Központ és Környezetrendezés kiviteli tervének,,,,,,,,,,,,,,,,
HU726906,HU12740253,189,641,0.437546,0,0,0,0,0,0,0,0,0,0,0,0,Hódmez?vásárhely Megyei Jogú Város Önkormányzat,HU333,1,71240000-2,1,1,HU333,NA,A Szabadság tér Szociális Városrehabilitációja Hódmez?vásárhelyen c. projekthez kapcsolódó kiviteli tervek készítése,NA,no contrac,0,ARCHUS 2001 Tervezési Kft,HU333,hungary,4-Jul-12,2012,978.6,no call for tenders published,negotiation,lowest price,regional/local ,general public services,500<x,architectural
HU732879,HU10418109,280,377,0.5152329,0,0,0,0,0,0,0,0,0,0,0,0,Jászfényszaru Városi Önkormányzat,HU322,1,71300000-1,1,1,HU 32,1,Jászfényszaru városközpont rekonstrukciójának megvalósításához szükséges kiviteli tervek elkészítése 6 példányban,NA,no contrac,0,ARCHITEX Építész Kft,HU322,hungary,8-Oct-10,2010,98148.5,no call for tenders published,other/framework,lowest price,regional/local ,general public services,25<x<=50,architectural
HU724540,HU15000217,155,835,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Kecskemét Megyei Jogú Város Önkormányzata,HU331,1,71356100-9,1,1,HU331,0,müszaki ellen?r 2009. 4.negyedéves tájékoztató,NA,no contrac,1,KECSKEMÉT MÉRNÖK KONZORCIUM KÉPVISELETÉBEN: UTIBER KÖ,HU101,hungary,10-May-10,2010,991.88,no call for tenders published,open,lowest price,regional/local ,missing,100<x<=500,architectural
HU14077340,HU10674457,27,430,0.51816,0,0,0,0,0,0,0,0,0,0,0,0,Magyar Nemzeti Vagyonkezel? Zártkör?en m?köd? Részv,HU101,1,71220000-6,1,0,HU1,NA,Az Új Ferencvárosi labdarúgó stadion felépítéséhez szükséges kiviteli tervek megrendelése,NA,no contrac,0,S.A.M.O. Tervezö és Ingatlanfejleszt? Korlátolt Felel?ss,HU101,hungary,19-Nov-12,2012,997615.89,no call for tenders published,negotiation,lowest price,national ,other,missing,architectural
HU726995,HU15000016,194,807,0.4466953,0,0,0,1,0,1,0,0,0,0,0,0,Székesfehérvár Megyei Jogú Város Önkormányzata,HU211,1,71420000-8,3,1,HU211,0,Székesfehérvár-Sóstó Természetvédelmi Terület tómeder helyreállításához kapcsolódó el?készít? munkák 2.,269,no contrac,1,„Sóstó-Alba” Konzorcium,,,,,,,,,,,,
HU726995,HU15000016,194,807,0.4492421,0,0,0,1,0,1,0,0,0,0,0,0,Székesfehérvár Megyei Jogú Város Önkormányzata,HU211,1,71420000-8,3,1,HU211,0,Székesfehérvár-Sóstó Természetvédelmi Terület tómeder helyreállításához kapcsolódó el?készít? munkák 2.,269,no contrac,1,„Sóstó-Alba” Konzorcium,,,,,,,,,,,,
HU735584,HU13960571,307,745,0.062503,0,0,0,3,2,2,0,4,1,0,0,1,Debrecen Megyei Jogú Város Önkormányzata,HU321,2,71240000-2,1,1,HU321,1,Debrecen belváros funkciób?vít? városrehabilitációja 2. ütemének tervezése,NA,contract m,0,Archiko Épít?ipari Tervez? Korlátolt Felel?sség? Társa,HU321,hungary,10-Dec-10,2010,1080,no call for tenders published,missing/error,lowest price,regional/local ,general public services,500<x,architectural
HU725361,HU13623168,168,720,0.0694444,0,0,0,6,0,4,0,0,0,0,0,0,Békéscsaba Megyei Jogú Város Önkormányzata,HU332,2,71000000-8,1,1,HU332,1,a 2. számú Általános Iskola komplex felújítása kiviteli tervek teljes kör? tervellen?ri feladatainak ellátása,75,contract m,0,"Fajzi Építész Stúdió"" Tervez? és Szolgáltató Korl�""",HU332,hungary,23-Sep-09,2009,1840,call for tender published,open,lowest price,regional/local ,general public services,500<x,architectural
HU733371,HU12354430,284,601,0.0694444,0,0,0,0,0,1,0,0,1,0,0,2,Tolna Város Önkormányzata,HU233,2,71631000-0,1,0,HU 23,0,Sztárai Mihály Gimnázium felújításához tervellen?ri és m?szaki ellen?ri tevékenység ellátása,99,no contrac,0,NAVYSTAR Építészeti,,,,,,,,,,,,
HU725361,HU13623168,168,720,0.0694444,0,0,0,6,0,4,0,0,0,0,0,0,Békéscsaba Megyei Jogú Város Önkormányzata,HU332,2,71000000-8,1,1,HU332,0,a 2. számú Általános Iskola komplex felújítása kiviteli tervek teljes kör? tervellen?ri feladatainak ellátása,75,contract m,0,"Fajzi Építész Stúdió"" Tervez? és Szolgáltató Korl�""",HU332,hungary,23-Sep-09,2009,3496,call for tender published,open,lowest price,regional/local ,general public services,500<x,architectural
HU725361,HU10624861,168,422,0.0629898,0,0,0,6,0,4,0,0,0,0,0,0,Békéscsaba Megyei Jogú Város Önkormányzata,HU332,2,71631000-0,1,1,HU332,1,Réthy Pál Kórház-Rendel?intézet SO2 korszer?sítése tárgyú projekt m?szaki ellen?ri feladatainak ellátása,NA,no contrac,0,VERKER KERESKEDELMI,,,,,,,,,,,,
HU14605749,HU14287501,36,765,0.0740475,253,15,138,35,2,9,23,0,6,1,0,0,Magyar Közút Nonprofit Zártkör?en M?köd? Részvén,HU101,2,71245000-7,1,1,HU1,,,,,,,,,,,,,,,,,,
HU735748,HU12257728,318,590,0.0728875,0,0,0,0,0,0,0,0,0,0,0,0,Budapest F?város XI.Kerület Újbuda Önkormányzata,HU101,2,71240000-2,1,0,HU101,1,Kerületi Szabályozási Tervek - 2008/2. eljárás 3. része,692,no contrac,0,BUDAPEST FÖVÁROS VÁROSÉPITÉSI TERVEZÖ KFT /BFVT KFT/,HU101,hungary,20-Mar-09,2009,7908,call for tender published,open,lowest price,regional/local ,missing,100<x<=500,architectural
HU11906522,HU10554885,15,406,0.1053419,276,15,144,44,0,18,45,0,12,13,0,2,Nemzeti Infrastruktúra Fejleszt? zártkör?en m?köd?,HU101,2,71300000-1,1,0,HU101,NA,"EREDMÉNYR?L TÁJÉKOZTATÓ Megbízási szerz""",1103,no contrac,0,UTIBER Közúti Beruházó Kft.,HU101,hungary,28-Sep-12,2012,8742,call for tender published,open,lowest price,established by public law,welfare,missing,architectural
HU597308,HU13427326,140,701,0.0669887,0,0,0,0,0,0,0,0,0,0,0,0,Vízügyi És Környezetvédelmi Központi Igazgatósá,HU101,2,71311000-1,1,1,HU101,0,A „Kis-Balaton Vízvédelmi Rendszer II. ütem megvalósítása” (KEOP-2.2.1/2F/09-2009-0001 kódjel?) projektjével kapcsolatban a VKKI feladatainak végrehajtását segít? m?szaki szakért?i feladatok,NA,no contrac,0,SIRÁLY-MÉDIA Reklám és Mérnöki Tanácsadó Korlátolt,HU101,hungary,23-May-11,2011,9000,no call for tenders published,missing/error,lowest price,national ,environment,50<x<=100,architectural
HU327877,HU13181213,84,677,0.5294999,0,10,5,2,6,0,0,4,1,0,1,0,M?emlékek Nemzeti Gondnoksága,HU101,2,71220000-6,1,0,HU102,0,Kertépítészeti tervezés (Kamarakertek,,,,,,,,,,,,,,,,
HU308438,HU12669617,62,632,0.0642645,0,1,2,0,0,0,0,0,2,0,0,0,Fels?-Tisza-Vidéki Környezetvédelmi És Vízügyi Ig,HU323,2,71310000-4,1,1,HU323,1,ÉAOP pályázatokhoz kapcsolódó m?szaki ellen?ri feladatok ellátása és független mérnöki feladatok ellátása.,NA,contract m,0,"NYÍR-HIDROFIL"" F?vállalkozó és Tanácsadó Kft""",HU323,hungary,8-Apr-11,2011,10556,no call for tenders published,missing/error,lowest price,national ,environment,500<x,architectural
HU735638,HU11901486,312,555,0.0734215,0,0,0,16,0,8,0,0,0,0,0,0,Budapest F?város Önkormányzata,HU101,2,71315400-3,1,0,HU101,1,Budapesti hidak,,,,,,,,,,,,,,,,
HU10893850,HU10752849,8,442,0.0698487,6,0,4,4,0,4,3,0,1,1,0,0,F?városi Csatornázási M?vek Zártkör?en M?köd? Ré,HU101,2,71322000-1,3,0,HU 10,NA,f?városi csatornarekonstrukciók tervez?i és engedélyeztetési tevékenységének ellátása,NA,contract m,0,MÉLY-TERV Vízi és Energiaközm? Tervez? Kft.,HU101,hungary,23-Aug-10,2010,13884,call for tender published,open,price plus quality,established by public law,environment,missing,architectural
HU726489,HU12736384,183,639,0.0647915,0,0,0,0,0,0,0,0,0,0,0,0,Ózd Város Önkormányzata,HU311,2,71320000-7,1,1,HU311,0,Ózd Tétény Vezér Úti Óvoda felújítása- kiviteli tervek elkészítése,47,no contrac,0,INBAKER Épít?ipari és Ingatlantanácsadó Kft.,HU311,hungary,25-Mar-11,2011,14391,no call for tenders published,missing/error,lowest price,regional/local ,general public services,100<x<=500,architectural
HU733656,HU13260534,292,692,0.0738465,0,0,0,3,0,1,25,0,10,15,0,0,Szombathely Megyei Jogú Város Önkormányzata,HU222,2,71200000-0,1,0,HU222,1,2009. évi útfelújítási,,,,,,,,,,,,,,,,
HU735584,HU22825351,307,931,0.5000426,0,0,0,3,2,2,0,4,1,0,1,0,Debrecen Megyei Jogú Város Önkormányzata,HU321,2,71240000-2,1,0,HU321,0,Inkubátorház kialakítására irányuló kiviteli tervek készítése.,NA,no contrac,0,ARCHICOMP ÉPITÉSZMÜHELY BT,HU321,hungary,21-Mar-11,2011,15867,no call for tenders published,open,lowest price,regional/local ,general public services,500<x,architectural
HU735627,HU11861689,311,551,0.0625611,0,0,0,1,0,2,23,1,6,1,1,3,Szeged Megyei Jogú Város Önkormányzat,HU333,2,71220000-6,1,0,HU333,1,Szeged,,,,,,,,,,,,,,,,
HU597308,HU13427326,140,701,0.0657332,0,0,0,0,0,0,0,0,0,0,0,0,Vízügyi És Környezetvédelmi Központi Igazgatósá,HU101,2,71311000-1,1,1,HU101,0,A KEOP keretében a VKKI által benyújtott és támogatást elnyert a „Duna” (KEOP-2.1.1/2F/09-2009-0003 kódjel?) projektjével kapcsolatban a VKKI feladatainak végrehajtását segít? m?szaki szakér,NA,contract m,0,SIRÁLY-MÉDIA Reklám és Mérnöki Tanácsadó Korlátolt,HU101,hungary,18-May-11,2011,21375,no call for tenders published,missing/error,lowest price,national ,environment,50<x<=100,architectural
HU430289,HU11335980,125,516,0.0756815,0,0,0,0,0,0,0,0,0,0,0,0,Nemesvámos Község Önkormányzata,HU213,2,71322000-1,1,0,HU213,1,Az eljárás eredményér?l szóló tájékoztató - kerékpárút tervezési szerz?dés,71,no contrac,0,PANNONTERV VESZPRÉM TERVEZÖ ÉS MÉRNÖKI SZOLGÁLTATO KF,HU213,hungary,30-Mar-11,2011,22509,no call for tenders published,missing/error,lowest price,regional/local ,general public services,10<x<=25,architectural
HU725361,HU13882914,168,737,0.0628231,0,0,0,6,0,4,0,0,0,0,0,0,Békéscsaba Megyei Jogú Város Önkormányzata,HU332,2,71332000-4,1,0,HU332,0,Tájékoztató eredményr?l Árpád Gyógy- és Strandfürd? energia racionalizálási projektjének megvalósításához szükséges engedélyezési és kiviteli tervdokumentációk elkészítése,NA,no contrac,0,BRUNNEN H?TECHNIKA Szolgáltató Tervez? Befektet? és F?v�,HU333,hungary,11-Mar-11,2011,25830,no call for tenders published,missing/error,lowest price,regional/local ,general public services,100<x<=500,architectural
HU764289,HU18868072,337,890,0.068826,0,0,0,0,0,0,0,0,0,0,0,0,Vas Megyei Szakképzés-Szervezési Társulás,HU222,2,71241000-9,1,1,HU222,1,Vasi TISZK - Szakmai tanulmányok,NA,no contrac,0,EÖTVÖS JÓZSEF PEDAGÓGIAI SZOLGÁLTATÓ,HU233,hungary,27-May-11,2011,27000,no call for tenders published,missing/error,lowest price,national ,education,<=10,architectural
HU14605749,HU13188409,36,680,0.0793176,253,15,138,35,2,9,22,0,6,0,0,0,Magyar Közút Nonprofit Zártkör?en M?köd? Részvén,HU101,2,71245000-7,1,1,HU1,,,,,,,,,,,,,,,,,,
HU734301,HU27666469,301,950,0.4474739,0,0,0,0,2,0,0,0,0,0,0,0,Zala Megyei Önkormányzat,HU223,2,71220000-6,1,0,HU223,0,Lenti Vörösmarty Mihály Általános Iskola meglév? tornatermének a magyar bajnokságra alkalmas kézilabda csarnokká történ? átalakítása tárgyában megvalósítandó építési beruházás épít,154,no contrac,0,ZALAKI TERVEZÖ KERESKEDELMI ÉS SZOLGÁLTATO BT.,HU223,hungary,2-Oct-09,2009,27975,call for tender published,negotiation,lowest price,regional/local ,general public services,50<x<=100,architectural
HU323868,HU11963877,78,560,0.4455214,0,10,0,0,1,1,0,4,0,0,0,0,Bükki Nemzeti Park Igazgatóság,HU312,2,71320000-7,1,1,HU10,,,,,,,,,,,,,,,,,,
HU355937,HU14007440,103,748,0.0554009,0,0,0,0,0,0,0,0,0,0,0,0,Móra Ferenc Múzeum. Csongrád Megyei Önkormányzat M,HU333,2,71351720-6,1,0,HU333,0,geodéziai és térinformatikai munkák elvégzése,147,no contrac,0,ARCHEOLINE Szolgáltató és Kereskedelmi Korlátolt Felel?,HU333,hungary,30-Sep-09,2009,32568,call for tender published,open,lowest price,regional/local ,leisure,100<x<=500,architectural
HU728504,HU15000063,217,812,0.0747697,0,0,0,0,0,0,0,0,0,0,0,0,Balmazújváros Város Önkormányzata,HU321,2,71000000-8,1,1,HU321,1,Balmazújváros Város Önkormányzatának ÉAOP-4.1.2/B-2008-0006 „A balmazújvárosi kistérség komplex egészségügyi központ fenntartható fejlesztése” elnevezés? pályázat kapcsán megvalósul,NA,contract m,1,Beruházó,,,,,,,,,,,,
HU761639,HU13648013,335,725,0.0438026,0,0,0,0,0,0,0,0,0,0,0,0,Kelet-Nyírségi Víziközm? Beruházási Társulás,HU323,2,71320000-7,1,1,HU323,1,Tájékoztató a Kelet-Nyírségi szennyvízelvezetési és tisztítási projekt el?készítése során területel?készítési és l?szermentesítési feladatok ellátására irányuló közbeszerzési elj�,90,no contrac,0,VIZITERV Environ Környezetvédelmi és Vízügyi Tervez?,,,,,,,,,,,,
HU731487,HU13944924,264,741,0.0718248,0,0,0,0,0,0,0,0,0,0,0,0,Siófok Város Önkormányzata,HU232,2,71356100-9,1,0,HU232,1,M?szaki ellen?ri szolgáltatás 2011. évben (KÉ táj.),NA,no contrac,0,PULAI QUONTROLL Épít?ipari,,,,,,,,,,,,
HU726621,HU13960894,187,746,0.0687075,0,0,0,0,0,0,0,0,0,0,0,0,Csongrád Megyei Önkormányzat,,2,71410000-5,1,0,HU333,1,Csongrád Megye Területrendezési Tervének módosítása,NA,no contrac,0,VÁROS-TEAMPANNON Kereskedelmi és Szolgáltató Korlátolt,HU101,hungary,11-Mar-11,2011,38376,no call for tenders published,missing/error,lowest price,regional/local ,general public services,50<x<=100,architectural
HU308438,HU12669617,62,632,0.0694118,0,1,2,0,0,0,0,0,2,0,0,0,Fels?-Tisza-Vidéki Környezetvédelmi És Vízügyi Ig,HU323,2,71310000-4,1,1,HU323,1,ÉAOP pályázatokhoz kapcsolódó m?szaki ellen?ri feladatok ellátása és független mérnöki feladatok ellátása.,NA,contract m,0,"NYÍR-HIDROFIL"" F?vállalkozó és Tanácsadó Kft""",HU323,hungary,8-Apr-11,2011,42224,no call for tenders published,missing/error,lowest price,national ,environment,500<x,architectural
HU735869,HU10752849,328,442,0.0741055,0,0,0,1,0,0,3,0,1,1,0,0,Budapest F?város XXIII. Kerület Soroksár Önkormány,HU101,2,71322200-3,1,0,HU101,0,Csapadékcsatorna tervezés,NA,no contrac,0,MÉLY-TERV Vízi és Energiaközm? Tervez? Kft.,HU101,hungary,18-Apr-11,2011,43355,no call for tenders published,missing/error,lowest price,regional/local ,general public services,500<x,architectural
HU728746,HU13223878,222,685,0.6284792,0,0,0,0,0,1,0,0,0,0,0,0,Püspökladány Város Önkormányzata,HU321,2,71000000-8,2,1,HU321,0,városközpont rehabilitációhoz tervez? kiválasztása,NA,no contrac,0,MEGALIT '90 Mérnöki Iroda Korlátolt Felel?sség? Társas,HU321,hungary,29-Jan-10,2010,44891,no call for tenders published,open,price plus quality,regional/local ,general public services,500<x,architectural
HU727145,HU10860056,198,458,0.1048351,0,0,0,0,0,0,0,0,0,0,0,0,Ercsi Város Önkormányzat,HU211,2,71220000-6,2,1,HU211,1,Ercsi,,,,,,,,,,,,,,,,
HU14605749,HU10278604,36,352,0.081406,253,15,138,35,2,9,45,0,12,3,0,0,Magyar Közút Nonprofit Zártkör?en M?köd? Részvén,HU101,2,71245000-7,1,1,HU1,,,,,,,,,,,,,,,,,,
HU725053,HU10925399,162,469,0.0643802,0,0,0,0,0,1,0,2,0,0,2,2,Békés Megyei Önkormányzat,HU332,2,71000000-8,1,0,HU332,1,Tervezési szerz?dés keretében területrendezési terv módosításának készítése a Békés Megyei Önkormányzat részére.(KÉ tájék),NA,contract m,0,PESTTERV PEST MEGYEI TERÜLET-TELEPÜLÉS-KÖRNYEZET TERVEZ,HU101,hungary,11-Apr-11,2011,48633,no call for tenders published,missing/error,lowest price,regional/local ,general public services,50<x<=100,architectural
HU14605749,HU13099581,36,671,0.0817567,253,15,138,35,2,9,45,0,12,3,0,0,Magyar Közút Nonprofit Zártkör?en M?köd? Részvén,HU101,2,71245000-7,1,1,HU1,,,,,,,,,,,,,,,,,,
HU733920,HU14206728,294,759,0.0985669,0,0,0,0,0,0,0,0,0,0,0,0,Devecser Város Önkormányzata,,2,71241000-9,1,0,HU213,NA,Devecser-Kolontár térségi vízrendezés,NA,no contrac,0,ADITUS Tanácsadó és Szolgáltató Zártkör?en M?köd? R,HU101,hungary,11-Jun-12,2012,49300,no call for tenders published,missing/error,lowest price,regional/local ,general public services,100<x<=500,architectural
HU11611226,HU10398128,14,371,0.1074583,0,0,0,1,0,0,0,0,0,1,0,0,Sopron és Környéke Víz- és Csatornam? Zártkör?en,HU221,2,71310000-4,1,1,HU221,1,vízkutatás Pinnye térségében II. ütem (Hegyk?-Fert?homok),54,no contrac,0,AQUIFER KÖRNYEZETVÉDELMI ÉS MÉRNÖKI TERVEZÖ,,,,,,,,,,,,
HU764289,HU18868072,337,890,0.0741207,0,0,0,0,0,0,0,0,0,0,0,0,Vas Megyei Szakképzés-Szervezési Társulás,HU222,2,71241000-9,1,1,HU222,1,Vasi TISZK - Szakmai tanulmányok,NA,no contrac,0,EÖTVÖS JÓZSEF PEDAGÓGIAI SZOLGÁLTATÓ,HU233,hungary,27-May-11,2011,50700,no call for tenders published,missing/error,lowest price,national ,education,<=10,architectural
HU729655,HU13702001,232,728,0.0778196,0,0,0,0,0,0,0,0,0,0,0,0,Ács Város Önkormányzata,HU212,2,71322000-1,1,0,HU212,NA,Egyösszeg?,,,,,,,,,,,,,,,,
HU14605749,HU15000412,36,870,0.0694444,253,15,138,35,2,9,22,0,6,0,0,0,Magyar Közút Nonprofit Zártkör?en M?köd? Részvén,HU101,2,71247000-1,1,0,HU33,0,?Hídfelújítások lebonyolítása és m?szaki ellen?rzése 2008.?,NA,contract m,1,UTIBER-ÁMI Konzorcium Tagjai: UTIBER Közúti Beruházó K,HU101,hungary,24-Jul-09,2009,57252,call for tender published,open,lowest price,national ,missing,missing,architectural
HU735616,HU13145448,310,672,0.0448897,0,0,0,0,1,1,0,0,0,0,0,0,Pécs Megyei Jogú Város Önkormányzata,HU231,2,71322000-1,2,0,HU231,1,tervezési szerz?dés 1 db iskolaépület meger?sítésére és felújítására,,,,,,,,,,,,,,,,
HU735847,HU12257728,326,590,0.0410906,0,0,0,4,0,0,0,0,0,0,0,0,Budapest XXI. Kerület Csepel Önkormányzata,HU101,2,71400000-2,1,0,HU101,0,Csepel-Háros KSZT,366,no contrac,0,BUDAPEST FÖVÁROS VÁROSÉPITÉSI TERVEZÖ KFT /BFVT KFT/,HU101,hungary,14-Dec-09,2009,61488,call for tender published,open,lowest price,regional/local ,general public services,100<x<=500,architectural
HU484996,HU10442179,129,383,0.1081343,0,0,0,0,0,0,0,0,0,0,0,0,Nevelési-Oktatási Intézmények Gazdasági Szolgálat,HU333,2,71317100-4,1,0,HU333,1,T?z- és munkavédelmi feladatok ellátás - tájékoztató az eljárás eredményér?l,NA,no contrac,0,PRECÍZ Biztonságtechnikai és Szaktanácsadó KFT,HU333,hungary,22-Dec-10,2010,65664,no call for tenders published,missing/error,lowest price,regional/local ,missing,500<x,architectural
