Source,Target,VID.i,VID.s,cri_comp,icl.i,ich.i,icm.i,scl.i,sch.i,scm.i,icl.s,ich.s,icm.s,scl.s,sch.s,scm.s,anb_name,anb_nuts,ca_bids,ca_cpv,ca_criteria_count,ca_eufund,ca_nuts,ca_scntr_sc,ca_title,cft_duration,cm_mod,w_consortium,w_name,w_nuts,country,ca_date,ca_year,ca_contract_value,nocft,ca_procedure,ca_criterion,anb_type,anb_sector,anb_empl_cat,cpv_div
HU10000014,HU14061400,1,751,0.4846748,0,0,0,0,0,0,0,0,0,0,0,0,Magyar Kajak- Kenu Szövetség,HU101,1,71500000-3,1,0,HU333,0,A 2011. évi Kajak- Kenu Világbajnokság id?tartamára mobil lelátó helyszíni biztosítása ke-retében mobil lelátó telepítése,,,,,,,,,,,,,,,,
HU14542130,HU13427694,35,702,0.6382192,0,1,0,0,1,0,0,1,0,0,1,0,Almási Balogh Pál Kórház Egészségügyi és Szolg�,HU311,1,71220000-6,1,1,HU-31,0,struktúraváltozsát támogató infrastruktúrafejlesztés a fekv?beteg-szakellátásban - engedélyezési és kiviteli terv elkészítése,552,contract m,0,Millennium Udvar Ingatlanfejleszt? és Beruházó Korlátol,HU101,hungary,2-Apr-10,2010,169650,no call for tenders published,other/framework,lowest price,other/private ,missing,missing,architectural
HU566609,HU15000271,136,845,0.4235596,0,0,0,0,0,0,0,0,0,0,0,0,Észak-Kelet Pest És Nógrád Megyei Regionális Hulla,HU102,1,71320000-7,5,1,HU102,1,„Észak-Kelet Pest és Nógrád Megyei térségi hulladéklerakó rekultivációs projekt” tárgyú beruházáshoz kapcsolódó környezetvédelmi felülvizsgálati,,,,,,,,,,,,,,,,
HU329815,HU12826708,93,648,0.5341107,0,6,0,0,10,0,0,3,0,0,0,0,Szegedi Tudományegyetem,HU333,1,71220000-6,1,1,HU333,1,SZTE Mérnöki kar Moszkvai krt. 9. szám alatti épülete építésének tervezése,241,no contrac,0,DUNA-TISZA Ingatlanfejleszt? Kft,HU333,hungary,23-Jan-09,2009,175104,no call for tenders published,other/framework,lowest price,national ,missing,500<x,architectural
HU329750,HU22825351,89,931,0.5306916,0,10,5,2,1,5,0,4,1,0,1,0,Debreceni Egyetem,HU321,1,71240000-2,1,1,HU321,1,EM-291 sürg?sségi ellátás fejlesztése,,,,,,,,,,,,,,,,
HU726973,HU11001036,192,481,0.5493897,0,0,0,0,0,0,0,0,0,0,0,0,Algy? Nagyközségi Önkormányzat,HU333,1,71220000-6,2,1,HU333,1,ajánlatkér? 16 tantermes álatlános iskola tervezési szolgáltatás,NA,no contrac,0,PÉCSÉPTERV STUDIO SZOLGÁLTATO KFT,HU231,hungary,27-Jul-09,2009,183500,no call for tenders published,other/framework,price plus quality,regional/local ,missing,100<x<=500,architectural
HU22197326,HU15000147,49,825,0.4707331,0,0,0,0,0,0,0,0,0,0,0,0,Budapesti Közlekedés-Szervez? Közhasznú Nonprofit K,HU101,1,71241000-9,1,0,HU101,1,A Budapesten 2009-2020. közötti id?szakban végrehajtható közlekedésfejlesztési intézkedések elemzése és vizsgálata.,115,no contrac,1,FKTurb KONZORCIUM,HU101,hungary,6-Jul-09,2009,183500,call for tender published,invitation,lowest price,established by public law,missing,missing,architectural
HU735595,HU10522532,308,402,0.4404764,0,0,0,6,0,1,0,0,0,0,0,0,Gy?r Megyei Jogú Város Önkormányzata,HU221,1,71220000-6,2,1,HU221,0,Agóra Pólus tervez? kiválasztása,527,no contrac,0,ÉPÍTÉSZ STÚDIÓ ÉPÍTÉSZ TERVEZ? ÉS SZAKTANÁCSADÓ,HU101,hungary,9-Sep-09,2009,184000,call for tender published,other/framework,price plus quality,other/private ,general public services,100<x<=500,architectural
HU429739,HU12579509,124,622,0.6955343,0,0,0,0,1,0,0,0,0,0,4,0,Magyar Imre Kórház,HU213,1,71240000-2,1,1,HU213,1,Magyar Imre Kórház struktúraváltó fejlesztése a fekv?beteg ellátásban – építési- és orvostechnológiai engedélyezési és kivitelezési tervek,NA,no contrac,0,ZALA ART Építész Iroda Korlátolt Felel?sség? Társasá,HU223,hungary,12-Feb-10,2010,184250,no call for tenders published,other/framework,lowest price,established by public law,missing,500<x,architectural
HU735760,HU10500264,320,399,0.5032616,0,0,0,0,0,0,0,0,0,0,0,0,Budapest F?város XIII. Kerületi Önkormányzat,HU101,1,71220000-6,1,0,HU101,0,Újlipótvárosi Közösségi Ház statikai kiviteli tervezési és a hozzá kapcsolódó építési és szakági tervezési feladatainak ellátása,NA,no contrac,0,VADÁSZ ÉS TÁRSAI ÉPITÖ MÜVÉSZ KFT,HU101,hungary,6-Jan-10,2010,185500,no call for tenders published,other/framework,lowest price,national ,general public services,100<x<=500,architectural
HU733436,HU12753781,285,643,0.660077,0,0,0,0,3,0,0,1,0,0,9,0,Tamási Város Önkormányzata,HU233,1,71248000-8,6,1,HU233,0,Tamási városban élményfürd? megvalósítása során szolgáltatások végzése,980,no contrac,0,MSB Consult Tanácsadó és Szolgáltató Korlátolt Felel?,HU231,hungary,29-Jun-09,2009,186188,call for tender published,negotiation,price plus quality,regional/local ,missing,100<x<=500,architectural
HU726478,HU10417050,182,376,0.6402742,0,0,0,0,1,0,0,0,0,0,0,0,Mez?kövesd Város Önkormányzata,HU311,1,71320000-7,3,1,HU311,0,Mez?kövesd város szennyvízelvezetési létesítményeinek tervezési munkái,96,no contrac,0,KEVITERV AKVA MÉRNÖKI VÁLLALKOZÁSI KFT,HU322,hungary,21-Nov-09,2009,187935,call for tender published,negotiation,price plus quality,regional/local ,general public services,500<x,architectural
HU735616,HU10792357,310,450,0.5005434,0,0,0,0,1,1,0,0,0,0,0,0,Pécs Megyei Jogú Város Önkormányzata,HU231,1,71000000-8,1,1,HU231,1,„Megbízási szerz?dés a Dél – Dunántúli Regionális Könyvtár – és Tudásközpont során biztosított tervez?i szakfelügyelet tárgyában” - tájékoztató az eljárás eredményér?l,224,no contrac,0,TÖRÖK ÉS BALÁZS ÉPITÉSZETI KFT,HU101,hungary,8-Mar-10,2010,188500,no call for tenders published,other/framework,lowest price,regional/local ,general public services,100<x<=500,architectural
HU728548,HU22895976,219,933,0.5865447,0,0,0,0,0,0,0,0,0,0,0,0,Hajdúsámson Város Önkormányzata,HU321,1,71320000-7,1,0,HU321,0,Hajdúsámson Város belterületi úthálózathoz kapcsolódó csapadékvíz-elvezet? rendszer komplett tervezése,NA,no contrac,0,TERV-TÁR Tervez?,,,,,,,,,,,,
HU733283,HU10222115,283,343,0.5267241,0,0,0,0,0,0,0,0,0,0,0,0,Tolna Megyei Önkormányzat,HU233,1,71240000-2,1,1,HU233,1,TIOP 2.2.4/09/01 projekt engedélyezési tervek elkészítése,105,contract m,0,A.S.C. Studio Épülettervez? és Tanácsadó Korlátolt Fe,HU101,hungary,8-Feb-10,2010,198990,no call for tenders published,other/framework,lowest price,regional/local ,general public services,50<x<=100,architectural
HU724540,HU10503597,155,400,0.5036673,0,0,0,0,0,0,0,0,0,0,0,0,Kecskemét Megyei Jogú Város Önkormányzata,HU331,1,71320000-7,2,1,HU331,0,Rákóczi út – Vasútkert revitalizációja - „Rákóczi út közterületének rehabilitációja” projektelem,,,,,,,,,,,,,,,,
HU549989,HU11497495,134,530,0.5910916,0,0,0,0,0,0,0,0,0,0,0,0,Sajó-Bódva Völgye És Környéke Hulladékkezelési,HU311,1,71242000-6,5,1,HU31,1,Szilárdhulladék-lerakók rekultivációs kiviteli terveinek és költségvetéseinek elkészítése,123,contract m,0,DEPONIA-TECHNIKA MÉRNÖKI SZOLGÁLTATO ÉS KERESKEDELMI KF,HU311,hungary,26-Jun-09,2009,202920,call for tender published,other/framework,price plus quality,regional/local ,missing,<=10,architectural
HU735715,HU12593398,315,623,0.5236081,0,0,0,0,0,0,0,0,0,0,0,0,Budapest F?város VIII. Kerület Józsefvárosi Önkorm,HU101,1,71245000-7,1,NA,HU101,0,BJÖ-Tervezési szerz?dés,,,,,,,,,,,,,,,,
HU14168820,HU10605455,28,418,0.5387347,0,0,0,0,2,1,0,0,0,0,2,1,Veszprém Megyei Csolnoky Ferenc Kórház Nonprofit Zá,HU213,1,71000000-8,1,1,HU213,0,TIOP 2.2.4/09/1 kódszámú pályázathoz tartozó építési engedélyezési terv készítése,NA,no contrac,0,SYSTEM 4 ÉPITÉSZ ÉS KÖRNYEZETVÉDELMI MÉRNÖKI KFT,HU101,hungary,22-Jan-10,2010,214809,no call for tenders published,other/framework,lowest price,regional/local ,missing,missing,architectural
HU733656,HU10762666,292,444,0.5426577,0,0,0,3,0,1,0,0,0,0,0,0,Szombathely Megyei Jogú Város Önkormányzata,HU222,1,71220000-6,1,0,HU222,0,Weöres Sándor Színház kialakítása a HEMO épületében - módosított építési engedélyezési és teljes kör? kiviteli terveinek elkészítése,357,no contrac,0,UNI-CO TERVEZÖ ÉS TANÁCSADO KFT,HU101,hungary,11-Sep-09,2009,220800,no call for tenders published,other/framework,lowest price,regional/local ,general public services,100<x<=500,architectural
HU729600,HU12593398,228,623,0.54767,0,0,0,0,0,0,0,0,0,0,0,0,Esztergom Város Önkormányzata,HU212,1,71320000-7,1,0,HU212,1,Esztergom - Egyetem tervezés,NA,no contrac,0,KIMA STUDIO ÉPÍTÉSZETI ÉS MÉRNÖKI IRODA KORLÁTOLT FE,HU101,hungary,23-Feb-09,2009,228140,no call for tenders published,other/framework,lowest price,regional/local ,missing,500<x,architectural
HU727002,HU10569731,195,408,0.5202981,0,0,0,0,2,0,0,4,1,0,17,0,Dunaújváros Megyei Jogú Város Önkormányzata,HU211,1,71000000-8,1,1,HU211,0,Dunaújváros MJV Szent Pantaleon Kórháza épületének átalakításához,,,,,,,,,,,,,,,,
HU329354,HU13164490,86,674,0.6363944,0,6,0,0,0,0,0,3,0,0,0,0,Közlekedésfejlesztési Koordinációs Központ,HU101,1,71311100-2,1,0,HU,0,Gyorsforgalmi utak közútkezel?i tevékenységének ellen?rzése 2011,365,no contrac,0,KÖZUTAS Épít?ipari és Mérnöki Szolgáltató Korlátol,HU101,hungary,7-Jan-11,2011,239580,call for tender published,negotiation,lowest price,national ,missing,100<x<=500,architectural
HU12495630,HU12579509,22,622,0.5428467,0,0,0,0,4,0,0,0,0,0,4,0,Sárvári Gyógyfürd? Korlátolt Felel?sség? Társas�,HU222,1,71320000-7,1,1,HU 22,1,Sárvári Gyógy- és Wellnessfürd? fejlesztése tárgyú beruházás kivitelezési tervdokumentációjának elkészítése,NA,no contrac,0,ZALA ART Építész Iroda Korlátolt Felel?sség? Társasá,HU223,hungary,9-Nov-09,2009,240999,no call for tenders published,other/framework,lowest price,regional/local ,missing,missing,architectural
HU726906,HU21931941,189,922,0.5532383,0,0,0,0,0,0,0,0,0,0,0,0,Hódmez?vásárhely Megyei Jogú Város Önkormányzat,HU333,1,71220000-6,1,1,HU333,1,AGÓRA pályázat 2. fordulójának benyújtásához és megvalósításához szükséges m?szaki tervek elkészítése,760,contract m,0,Janáky és Füredi Építészstúdió Közkereseti Társas,HU101,hungary,15-Jun-09,2009,241368,no call for tenders published,other/framework,lowest price,regional/local ,missing,500<x,architectural
HU726445,HU11582395,180,535,0.5493659,0,0,0,0,3,0,0,4,1,0,9,0,Tokaj Város Önkormányzata,HU312,1,71220000-6,1,1,HU311,1,Tokaji Fesztiválkatlan kivitelezési tervdokumentációjának elkészítése,185,no contrac,0,BODONYI Építész Korlátolt Felel?sség? Társaság,HU311,hungary,25-Sep-09,2009,242880,no call for tenders published,other/framework,lowest price,regional/local ,missing,25<x<=50,architectural
HU329750,HU22825351,89,931,0.5456161,0,10,5,2,1,5,0,4,1,0,1,0,Debreceni Egyetem,HU321,1,71240000-2,1,1,HU321,1,EM-278,,,,,,,,,,,,,,,,
HU408055,HU10569731,122,408,0.5195446,0,0,0,0,2,0,0,4,1,0,17,0,Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház -,HU322,1,71000000-8,1,1,HU322,0,TIOP 2.2.4/09/1 kódszámú pályázathoz tartozó építési engedélyezési terv készítése,NA,no contrac,0,Középülettervez? Zártkör?en m?köd? Részvénytársas�,HU101,hungary,22-Jan-10,2010,245973,no call for tenders published,other/framework,lowest price,regional/local ,missing,500<x,architectural
HU384061,HU10569731,112,408,0.5612674,0,0,0,0,2,0,0,4,1,0,17,0,Komárom Esztergom Megyei Önkormányzat Szent Borbála,HU212,1,71000000-8,1,1,HU212,0,T.I.O.P. 2.2.4. pályázathoz kapcsolódó építési engedélyezési terv elkészítése,NA,no contrac,0,Középülettervez? Zártkör?en m?köd? Részvénytársas�,HU101,hungary,26-Feb-10,2010,249106,no call for tenders published,other/framework,lowest price,regional/local ,missing,500<x,architectural
HU733568,HU10539624,288,403,0.5554214,0,0,0,0,0,0,0,0,0,0,0,0,Szekszárd Megyei Jogú Város Önkormányzata,HU233,1,71240000-2,1,1,HU233,1,Szekszárd-Városközpont terv.-táj.elj.eredm.-KÉ.,84,contract m,0,MAKONA ÉPITÉSZ TERVEZÖ ÉS VÁLLALKOZO KFT,HU101,hungary,11-Jan-10,2010,267120,no call for tenders published,other/framework,lowest price,regional/local ,general public services,100<x<=500,architectural
HU729600,HU13855453,228,735,0.5451424,0,0,0,0,0,0,0,0,0,0,0,0,Esztergom Város Önkormányzata,HU212,1,71220000-6,1,0,HU212,1,Esztergom,,,,,,,,,,,,,,,,
HU728043,HU10374865,210,369,0.5215961,0,0,0,0,1,0,0,0,0,0,0,0,Sopron Megyei Jogú Város Önkormányzata,HU221,1,71000000-8,1,1,HU221,0,TIOP 2.2.4/09/1 kódszámú pályázathoz tartozó építési engedélyezési terv készítése,NA,no contrac,0,SOPRONI MESTERVONAL TERVEZÖ,,,,,,,,,,,,
HU308823,HU11956266,69,559,0.5384207,0,0,0,0,1,0,0,0,0,0,1,0,Eszterházy Károly F?iskola,HU312,1,71220000-6,1,0,HU312,1,TIOP-1.3.1/07/1 program keretében megvalósításra kerül? épület felújítás kivitelezési terveinek elkészítése,NA,no contrac,0,BOTOS ÉPÍTÉSZ IRODA KORLÁTOLT FELEL?SSÉG? TÁRSASÁG,HU312,hungary,26-Jun-09,2009,272340,no call for tenders published,other/framework,lowest price,national ,missing,500<x,architectural
HU329750,HU13960571,89,745,0.5464464,0,10,5,2,1,5,0,4,1,0,0,1,Debreceni Egyetem,HU321,1,71240000-2,1,1,HU321,1,Központi In Vitro Diagnosztikai Tömb építésének kiviteli terveinek elkészítése EM-280,NA,no contrac,0,Archiko Épít?ipari Tervez? Korlátolt Felel?sség? Társa,HU321,hungary,4-Dec-09,2009,272670,no call for tenders published,other/framework,lowest price,other/private ,education,500<x,architectural
HU735638,HU10941568,312,474,0.5525145,0,0,0,16,0,8,0,0,0,0,0,0,Budapest F?város Önkormányzata,HU101,1,71240000-2,1,1,HU101,1,F?városi Önkormányzat Városligeti M?jégpálya pálya- és épületegyüttes rekonstrukció Európai Uniós támogatással megvalósuló kiemelt projekt kiviteli terveinek áttervezése,NA,no contrac,0,RADIÁNS PEST MEGYEI TELEPÜLÉSFEJLESZTÉSI KFT,HU101,hungary,6-Mar-09,2009,280075,no call for tenders published,other/framework,lowest price,regional/local ,missing,500<x,architectural
HU733283,HU10222115,283,343,0.5183078,0,0,0,0,0,0,0,0,0,0,0,0,Tolna Megyei Önkormányzat,HU233,1,71245000-7,2,1,HU233,1,Tolna Megyei Önkormányzat Balassa János Kórháza megvalósításához szükséges kiviteli terv elkészítése,NA,no contrac,0,A.S.C. Studio Épülettervez? és Tanácsadó Korlátolt Fe,HU101,hungary,7-Oct-11,2011,289820,no call for tenders published,other/framework,price plus quality,regional/local ,general public services,50<x<=100,architectural
HU728548,HU14778900,219,795,0.6122263,0,0,0,0,0,0,0,0,0,0,0,0,Hajdúsámson Város Önkormányzata,HU321,1,71000000-8,1,0,HU321,0,Hajdúsámson Város Önkormányzata ÉAOP-2009 5.1.1/D kódszámú pályázaton történ? indulásához szükséges engedélyezési/kiviteli tervek készítése,NA,no contrac,0,RESKÓ ÉPÍT?M?HELY Szolgáltató Korlátolt Felel?sség?,HU321,hungary,12-Feb-10,2010,294800,no call for tenders published,other/framework,lowest price,regional/local ,general public services,100<x<=500,architectural
HU329815,HU12826708,93,648,0.5382991,0,6,0,0,10,0,0,3,0,0,0,0,Szegedi Tudományegyetem,HU333,1,71220000-6,1,1,HU333,1,Dóm téri épületek felújításának tervezése,241,no contrac,0,DUNA-TISZA Ingatlanfejleszt? Kft,HU333,hungary,23-Jan-09,2009,304452,no call for tenders published,other/framework,lowest price,national ,missing,500<x,architectural
HU727529,HU15000236,202,838,0.4373913,0,0,0,0,1,0,0,0,0,0,0,0,Velence Város Önkormányzata,HU211,1,71248000-8,4,1,HU211,1,Projektmenedzsment /08/ Velence,NA,contract m,1,Közép-Pannon Regionális Fejlesztési Zrt. (konzorcium ve,HU211,hungary,23-Feb-09,2009,315370,call for tender published,invitation,price plus quality,regional/local ,missing,100<x<=500,architectural
HU735638,HU10751257,312,441,0.5524378,0,0,0,16,0,8,1,5,25,1,0,2,Budapest F?város Önkormányzata,HU101,1,71300000-1,1,1,HU-10,1,Érd és térsége szennyvíz-elvezetési agglomeráció kiegészít? vízjogi engedélyezési tervezési feladatainak elvégzése és az engedélyezési eljárásokban történ? közrem?ködés,NA,contract m,0,F?MTERV'TT F?VÁROSI MÉRNÖKI TERVEZ? ÉS TANÁCSADÓ Zrt.,HU101,hungary,14-Oct-09,2009,324510,no call for tenders published,other/framework,lowest price,other/private ,missing,500<x,architectural
HU727705,HU15000305,203,858,0.4778845,0,0,0,0,0,0,0,0,0,0,0,0,Gy?r-Moson-Sopron Megye Önkormányzata,HU221,1,71520000-9,4,1,HU221,1,Megbízási szerz?dés m?szaki ellen?ri és tervellen?ri feladatok ellátására a Petz Aladár Megyei Oktató Kórházban megvalósuló infrastruktúrafejlesztés során,986,no contrac,1,OVIBER-UTIBER Konzorcium,HU101,hungary,23-Apr-10,2010,329875,call for tender published,other/framework,price plus quality,regional/local ,missing,<=10,architectural
HU728944,HU10464784,223,390,0.5833279,0,0,0,0,2,0,0,3,2,0,1,0,Heves Megyei Önkormányzat,HU312,1,71320000-7,1,1,HU312,0,„’Szervezeti és infrastrukturális megújulás - Markhot Ferenc Kórház’ cím? TIOP-2.2.4/09/1-2010-0027 azonosító számú pályázathoz kapcsolódó kiviteli tervdokumentációjának elkészítés,NA,contract m,0,TUS ÉPITÉSZ TERVEZÖ KFT,HU101,hungary,22-Sep-10,2010,337716,no call for tenders published,other/framework,lowest price,regional/local ,general public services,50<x<=100,architectural
HU728328,HU11143419,211,495,0.5255544,0,0,0,0,2,1,0,0,0,0,7,5,Berettyóújfalu Város Önkormányzata,HU321,1,71322000-1,1,1,HU321,1,Kiviteli tervdokumentáció elkészítése,NA,no contrac,0,KELETMAGYARORSZÁGI TERVEZÖ KFT /KELETTERV KFT/,HU321,hungary,20-Sep-10,2010,339840,no call for tenders published,other/framework,lowest price,regional/local ,general public services,100<x<=500,architectural
HU724540,HU15000217,155,835,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Kecskemét Megyei Jogú Város Önkormányzata,HU331,1,71356100-9,1,1,HU331,0,müszaki ellen?r 2009. 4.negyedéves tájékoztató,NA,no contrac,1,KECSKEMÉT MÉRNÖK KONZORCIUM KÉPVISELETÉBEN: UTIBER KÖ,HU101,hungary,10-May-10,2010,396.752,no call for tenders published,open,lowest price,regional/local ,missing,100<x<=500,architectural
HU366003,HU10569731,106,408,0.5553008,0,0,0,0,2,0,0,4,1,0,17,0,Gy?r-Moson-Sopron Megye Önkormányzati Hivatala,HU221,1,71220000-6,1,1,HU221,0,EH-KÉ-Gy?r kórház tervezés,NA,no contrac,0,Középülettervez? Zártkör?en m?köd? Részvénytársas�,HU101,hungary,4-Feb-09,2009,409981,no call for tenders published,other/framework,lowest price,regional/local ,missing,<=10,architectural
HU329815,HU13935809,93,739,0.5408676,0,6,0,0,10,0,0,3,0,0,0,0,Szegedi Tudományegyetem,HU333,1,71220000-6,1,1,HU333,1,SZTE Regionális tudás-transzfer és szolgáltató Központ felújításának tervezése,241,no contrac,0,K'-Art Épít? Ingatlanfejleszt? Zártkör?en M?köd? Rész,HU333,hungary,23-Jan-09,2009,427392,no call for tenders published,other/framework,lowest price,national ,missing,500<x,architectural
HU734301,HU12579509,301,622,0.5428044,0,0,0,0,2,0,0,0,0,0,4,0,Zala Megyei Önkormányzat,HU223,1,71000000-8,1,1,HU223,1,2.2.4-09/1-2010-0015  A Zala Megyei Kórház átalakításához,,,,,,,,,,,,,,,,
HU724319,HU15000150,153,826,0.4289164,0,0,0,0,0,0,0,0,0,0,0,0,Baja Város Önkormányzat,HU331,1,71322000-1,3,1,HU331,1,A KEOP-7.1.2.0.-2008-0035 számú nyertes pályázat keretében vízjogi engedélyes és kiviteli tervek elkészítése és szennyvíztisztításának fejlesztése”,45,contract m,1,F?MTERV ? UNITEF ? GEMENCBAU KONZORCIUM,HU101,hungary,5-Feb-10,2010,440726,call for tender published,open,price plus quality,regional/local ,general public services,500<x,architectural
HU549989,HU11497495,134,530,0.6182958,0,0,0,0,0,0,0,0,0,0,0,0,Sajó-Bódva Völgye És Környéke Hulladékkezelési,HU311,1,71240000-2,5,1,HU311,0,Vállalkozási szerz?dés megkötése hulladéklerakók környezetvédelmi felülvizsgálatának elvégzésére,,,,,,,,,,,,,,,,
HU10742833,HU12515501,6,617,0.4450624,0,1,0,0,0,1,0,1,0,0,0,0,Paksi Atomer?m? Zártkör?en M?köd? Részvénytársas�,,1,71632200-9,1,0,HU233,0,PA Zrt. szekunderköri f?berendezései és cs?vezetékei,,,,,,,,,,,,,,,,
HU735638,HU10336706,312,359,0.5608248,0,0,0,16,0,8,0,0,0,0,0,0,Budapest F?város Önkormányzata,HU101,1,71320000-7,3,1,HU101,1,Budapest XXI. Csepeli gerincút kiépítése (I. ütem),,,,,,,,,,,,,,,,
HU735638,HU10751257,312,441,0.5576399,0,0,0,16,0,8,1,5,25,1,0,2,Budapest F?város Önkormányzata,HU101,1,71320000-7,1,0,HU101,1,1-es villamos Fehérvári útig történ? meghosszabbítása tervdokumentációinak elkészítése,NA,no contrac,0,F?MTERV'TT F?VÁROSI MÉRNÖKI TERVEZ? ÉS TANÁCSADÓ Zrt.,HU101,hungary,2-Nov-09,2009,637505,no call for tenders published,other/framework,lowest price,regional/local ,missing,500<x,architectural
HU10893850,HU13253332,8,689,0.5054168,6,0,4,4,0,4,0,0,4,0,0,0,F?városi Csatornázási M?vek Zártkör?en M?köd? Ré,HU101,1,71000000-8,1,0,HU101,1,A Dél-Pesti Szennyvíztisztító Telep eleveniszapos fokozatának ORGANICA® Technológiával történ? intenzifikálása,267,no contrac,0,ORGANICA Környezettechnológiák Zártkör?en M?köd? Rés,HU101,hungary,29-Jan-10,2010,660380,no call for tenders published,other/framework,lowest price,established by public law,missing,missing,architectural
HU734444,HU12915145,302,657,0.8729985,0,0,0,0,0,0,0,0,0,0,0,0,Nagykanizsa Megyei Jogú Város Önkormányzata,HU223,1,71320000-7,4,1,HU-22,1,Kanizsai Dorottya Kórház F?épület Diagnosztikai Tömb rekonstrukciója és a Rendel?intézeti szárny b?vítése,NA,no contrac,0,Pannon Projekt Regionális Gazdaságfejlesztési Korlátolt,HU101,hungary,3-Feb-10,2010,663300,no call for tenders published,other/framework,price plus quality,regional/local ,general public services,500<x,architectural
HU399520,HU10336476,118,358,0.5532757,0,0,0,0,0,0,0,0,0,0,0,0,Somogy Megyei Önkormányzat Kaposi Mór Oktató Kórh�,HU232,1,71322000-1,1,1,HU232,1,ajánlatkér? részére kiviteli tervek készítése,194,no contrac,0,MEDIPLAN KÓRHÁZTERVEZ? ÉS EGÉSZSÉGÜGYI F?VÁLLAKOZÓ,HU101,hungary,17-Oct-09,2009,681098,no call for tenders published,other/framework,lowest price,other/private ,missing,500<x,architectural
HU735759,HU12365595,319,602,0.5554152,0,0,0,0,0,0,0,0,0,0,0,0,Budapest XII. Kerület Hegyvidéki Önkormányzat,HU101,1,71220000-6,1,1,HU101,0,MOM XII. kerületi M?vel?dési Központ és a Gesztenyéskert sport és szabadid? negyed funkciób?vít? fejlezstéséhez szükséges programterv,,,,,,,,,,,,,,,,
HU724308,HU10569731,152,408,0.5560359,0,0,0,0,2,0,0,4,1,0,17,0,Bács-Kiskun Megyei Önkormányzat,HU331,1,71220000-6,1,1,HU331,1,TIOP-2.2.7/07/2F Tervezési szerz?dés.,460,contract m,0,Középülettervez? Zártkör?en m?köd? Részvénytársas�,HU101,hungary,14-Oct-09,2009,793744,no call for tenders published,other/framework,lowest price,regional/local ,general public services,50<x<=100,architectural
HU329804,HU10464784,92,390,0.5114495,1,6,8,0,1,0,0,3,2,0,1,0,Semmelweis Egyetem,HU101,1,71220000-6,1,1,HU101,1,Tájékoztató az eljárás eredményér?l Korányi Projekt kiviteli tervek elkészítése,NA,contract m,0,TUS ÉPITÉSZ TERVEZÖ KFT,HU101,hungary,29-Aug-11,2011,813272,no call for tenders published,other/framework,lowest price,national ,education,500<x,architectural
HU327888,HU14720804,85,791,0.5001518,1,3,6,1,1,2,0,2,2,0,0,0,Országos Rehabilitációs És Szociális Szakért?i In,HU101,1,71631000-0,1,1,HU1,,,,,,,,,,,,,,,,,,
HU360023,HU10499700,104,398,0.5228069,0,0,0,0,0,0,0,0,0,0,0,0,Fejér Megyei Szent György Kórház,HU211,1,71220000-6,1,1,HU211,1,Szent György Kórház_TIOP 224_Tervezés,NA,contract m,0,PANNON PROJECT TERVEZÖ ÉS SZOLGÁLTATO KFT,HU101,hungary,12-Feb-10,2010,1039170,no call for tenders published,other/framework,lowest price,regional/local ,missing,500<x,architectural
HU402536,HU11244905,119,505,0.5655544,0,0,0,0,0,0,0,0,0,0,0,0,SZABOLCS-SZATMÁR-BEREG MEGYEI ÖNKORMÁNYZAT JÓSA AND,HU323,1,71240000-2,1,1,HU323,0,Engedélyes terv,,,,,,,,,,,,,,,,
HU14605749,HU10549630,36,405,0.5000067,253,15,138,35,2,9,0,5,23,0,2,1,Magyar Közút Nonprofit Zártkör?en M?köd? Részvén,HU101,1,71245000-7,2,0,HU,1,Közm?kiváltások tervezése útfelújítási munkák elkészült kiviteli terveihez Tájékoztató az eredményr?l,NA,no contrac,0,BESZT BERUHÁZO SZOLGÁLTATO TERVEZÖ KFT,HU213,hungary,2-Mar-12,2012,1.113.035,no call for tenders published,open,price plus quality,other/private ,other,missing,architectural
HU735605,HU11582395,309,535,0.4375774,0,0,0,0,5,1,0,4,1,0,9,0,Miskolc Megyei Jogú Város Önkormányzata,HU311,1,71000000-8,1,1,HU311,NA,Tapolca kapuja engedélyezési és kiviteli terveinek elkészítése és tervez?i m?vezetés,NA,no contrac,0,BODONYI Építész Korlátolt Felel?sség? Társaság,HU311,hungary,15-Aug-12,2012,1.168.375,no call for tenders published,negotiation,lowest price,regional/local ,general public services,500<x,architectural
HU329815,HU10504770,93,401,0.5461734,0,6,0,0,10,0,0,3,0,0,1,0,Szegedi Tudományegyetem,HU333,1,71220000-6,2,1,HU333,1,265 ágyas klinika építészeti tervezése,NA,no contrac,0,ARTONIC DESIGN ÉPITÉSZETI KFT,HU101,hungary,9-Sep-09,2009,1177600,no call for tenders published,other/framework,price plus quality,national ,education,500<x,architectural
HU735638,HU15000265,312,843,0.5537643,0,0,0,16,0,8,0,0,0,0,0,0,Budapest F?város Önkormányzata,HU101,1,71320000-7,1,0,HU101,1,Tervez?i szerz?dés,,,,,,,,,,,,,,,,
